date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,year,calendarweek,month,quarter,season,Feiertage,schulferien,Sick-ratio,Residuals_calls,rolling_mean_7_calls,rolling_mean_7_Sick-ratio,lag_49_calls,lag_365_calls,lag_49_Sickratio,lag_365_Sickratio,average7days45lag_calls,average7days45lag_Sickratio,Fahrer_benötigt
2017-10-15,562,88,7908,1800,90,0,0,6,2017,41,10,4,3,0,0,0.0488888888888888,1017.0224221066557,7783.714285714285,0.0489682539682539,7386.0,6954.0,0.0377777777777777,0.0505882352941176,7872.0,0.0384920634920634,1581.6
2017-10-16,563,96,9054,1800,90,107,17,0,2017,42,10,4,3,0,0,0.0533333333333333,1009.725196737382,7710.857142857143,0.0490476190476189,7566.0,7614.0,0.0405555555555555,0.0505882352941176,8174.571428571428,0.0387301587301586,1810.8
2017-10-17,564,94,7728,1800,90,0,0,1,2017,42,10,4,3,0,0,0.0522222222222222,-441.1145245169734,7576.285714285715,0.0492857142857142,9546.0,6666.0,0.0366666666666666,0.0529411764705882,8180.571428571428,0.0383333333333332,1545.6
2017-10-18,565,93,7518,1800,90,0,0,2,2017,42,10,4,3,0,0,0.0516666666666666,-551.9002388026875,7528.285714285715,0.0496825396825396,6924.0,7200.0,0.0344444444444444,0.0458823529411764,8443.714285714286,0.0381746031746031,1503.6
2017-10-19,566,93,8472,1800,90,0,0,3,2017,42,10,4,3,0,0,0.0516666666666666,654.6537681659521,7731.428571428572,0.0497619047619046,7710.0,8094.0,0.0383333333333333,0.0441176470588235,8531.142857142857,0.0383333333333332,1694.4
2017-10-20,567,97,7434,1800,90,0,0,4,2017,42,10,4,3,0,0,0.0538888888888888,-71.39327016157279,7869.428571428572,0.0504761904761904,9210.0,7440.0,0.0433333333333333,0.0429411764705882,8350.285714285714,0.039126984126984,1486.8
2017-10-21,568,96,6966,1800,90,0,0,5,2017,42,10,4,3,0,0,0.0533333333333333,-449.5647821001816,7868.571428571428,0.052142857142857,8922.0,6234.0,0.0372222222222222,0.0452941176470588,8505.42857142857,0.0407936507936507,1393.2
2017-10-22,569,95,7062,1800,90,0,0,6,2017,42,10,4,3,0,0,0.0527777777777777,58.73670782093996,7747.714285714285,0.0526984126984126,9228.0,6660.0,0.0366666666666666,0.0441176470588235,8452.285714285714,0.0426984126984126,1412.4
2017-10-23,570,89,7596,1800,90,0,0,0,2017,43,10,4,3,0,1,0.0494444444444444,-269.1319461197611,7539.428571428572,0.052142857142857,8178.0,5004.0,0.0416666666666666,0.0411764705882352,8133.428571428572,0.0435714285714285,1519.2
2017-10-24,571,81,8346,1800,90,0,0,1,2017,43,10,4,3,0,1,0.045,341.45690405445504,7627.714285714285,0.051111111111111,8280.0,8544.0,0.0422222222222222,0.0429411764705882,7942.285714285715,0.0453174603174602,1669.2
2017-10-25,572,78,7608,1800,90,0,0,2,2017,43,10,4,3,0,1,0.0433333333333333,-226.18595308840213,7640.571428571428,0.0499206349206348,8010.0,6204.0,0.0461111111111111,0.0347058823529411,7850.571428571428,0.047063492063492,1521.6
2017-10-26,573,77,7854,1800,90,0,0,3,2017,43,10,4,3,0,1,0.0427777777777777,51.22519673738141,7552.285714285715,0.0486507936507936,7338.0,6108.0,0.0516666666666666,0.0335294117647058,7835.142857142857,0.0482539682539682,1570.8
2017-10-27,574,73,8502,1800,90,0,0,4,2017,43,10,4,3,0,1,0.0405555555555555,565.4638726955703,7704.857142857143,0.0467460317460317,6978.0,6366.0,0.0494444444444444,0.0352941176470588,7806.0,0.0484126984126983,1700.4
2017-10-28,575,64,6462,1800,90,0,0,5,2017,43,10,4,3,0,1,0.0355555555555555,-1132.7076392430376,7632.857142857143,0.0442063492063491,7584.0,5430.0,0.0494444444444444,0.0358823529411764,8040.857142857143,0.0488095238095237,1292.4
2017-10-29,576,119,7764,1800,90,0,0,6,2017,43,10,4,3,0,1,0.0661111111111111,262.7367078209418,7733.142857142857,0.046111111111111,8586.0,7980.0,0.0488888888888888,0.0294117647058823,7944.857142857143,0.0479365079365078,1552.8
2017-10-30,577,64,9258,1800,90,116,26,0,2017,44,10,4,3,0,1,0.0355555555555555,676.2966253088114,7970.571428571428,0.044126984126984,8070.0,5730.0,0.05,0.0347058823529411,8177.142857142857,0.0478571428571428,1851.6
2017-10-31,578,64,7200,1800,90,0,0,1,2017,44,10,4,3,1,1,0.0355555555555555,-1506.543095945544,7806.857142857143,0.0427777777777777,8076.0,5874.0,0.0433333333333333,0.0417647058823529,8374.285714285714,0.0466666666666666,1440.0
2017-11-01,579,57,9930,1800,90,243,153,2,2017,44,11,4,3,0,1,0.0316666666666666,1152.0997611973123,8138.571428571428,0.041111111111111,9654.0,9600.0,0.0488888888888888,0.038235294117647,8028.857142857143,0.0459523809523809,1986.0
2017-11-02,580,60,8766,1800,90,14,0,3,2017,44,11,4,3,0,1,0.0333333333333333,216.65376816595204,8268.857142857143,0.0397619047619047,6666.0,6576.0,0.0455555555555555,0.0388235294117647,8154.0,0.0449999999999999,1753.2
2017-11-03,581,62,9468,1800,90,156,66,4,2017,44,11,4,3,0,1,0.0344444444444444,1274.3210155527115,8406.857142857143,0.0388888888888888,8604.0,8352.0,0.0488888888888888,0.0364705882352941,8032.285714285715,0.0456349206349205,1893.6
2017-11-04,582,49,7650,1800,90,0,0,5,2017,44,11,4,3,0,1,0.0272222222222222,-428.1362106716091,8576.57142857143,0.0376984126984126,8964.0,6984.0,0.0411111111111111,0.0364705882352941,7805.142857142857,0.0459523809523809,1530.0
2017-11-05,583,61,7086,1800,90,0,0,6,2017,44,11,4,3,0,0,0.0338888888888888,-166.6918636076307,8479.714285714286,0.033095238095238,6168.0,5562.0,0.0438888888888888,0.0276470588235294,8069.142857142857,0.0474603174603174,1417.2
2017-11-06,584,64,7494,1800,90,0,0,0,2017,45,11,4,3,0,0,0.0355555555555555,-365.1319461197602,8227.714285714286,0.033095238095238,8946.0,6366.0,0.0433333333333333,0.028235294117647,7953.428571428572,0.0488888888888888,1498.8
2017-11-07,585,64,7638,1800,90,0,0,1,2017,45,11,4,3,0,0,0.0355555555555555,154.59976119731192,8290.285714285714,0.033095238095238,7224.0,7098.0,0.0477777777777777,0.0335294117647058,7947.428571428572,0.0503968253968253,1527.6
2017-11-08,586,58,7128,1800,90,0,0,2,2017,45,11,4,3,0,0,0.0322222222222222,-188.4716673741168,7890.0,0.0331746031746031,8064.0,6552.0,0.0511111111111111,0.0335294117647058,8033.142857142857,0.0515873015873015,1425.6
2017-11-09,587,73,6360,1800,90,0,0,3,2017,45,11,4,3,0,0,0.0405555555555555,-721.0605175483314,7546.285714285715,0.0342063492063491,8514.0,6966.0,0.0561111111111111,0.0323529411764705,7771.714285714285,0.0527777777777777,1272.0
2017-11-10,588,68,6930,1800,90,0,0,4,2017,45,11,4,3,0,0,0.0377777777777777,-206.8218415901444,7183.714285714285,0.0346825396825396,7794.0,5730.0,0.0588888888888888,0.0323529411764705,7978.285714285715,0.0523015873015872,1386.0
2017-11-11,589,64,7170,1800,90,0,0,5,2017,45,11,4,3,0,0,0.0355555555555555,113.57807504267625,7115.142857142857,0.0358730158730158,8922.0,7110.0,0.0516666666666666,0.0335294117647058,7945.714285714285,0.0510317460317459,1434.0
2017-11-12,590,61,6360,1800,90,0,0,6,2017,45,11,4,3,0,0,0.0338888888888888,-282.406149321916,7011.428571428572,0.0358730158730158,6768.0,7140.0,0.0522222222222222,0.0258823529411764,7685.142857142857,0.0488095238095237,1272.0
2017-11-13,591,61,8610,1800,90,0,0,0,2017,46,11,4,3,0,0,0.0338888888888888,900.0109110230949,7170.857142857143,0.0356349206349205,7116.0,6072.0,0.0516666666666666,0.028235294117647,7830.0,0.0469841269841269,1722.0
2017-11-14,592,63,8322,1800,90,0,0,1,2017,46,11,4,3,0,0,0.035,633.7426183401687,7268.571428571428,0.0355555555555555,8670.0,7710.0,0.0444444444444444,0.0341176470588235,7741.714285714285,0.0457142857142856,1664.4
2017-11-15,593,68,7206,1800,90,0,0,2,2017,46,11,4,3,0,0,0.0377777777777777,-258.7573816598315,7279.714285714285,0.0363492063492062,7836.0,8190.0,0.0422222222222222,0.0376470588235294,8119.714285714285,0.0446825396825396,1441.2
2017-11-16,594,65,7182,1800,90,0,0,3,2017,46,11,4,3,0,0,0.0361111111111111,-60.20337469119015,7397.142857142857,0.0357142857142856,6690.0,5598.0,0.0405555555555555,0.0358823529411764,8315.142857142857,0.0438095238095237,1436.4
2017-11-17,595,73,6870,1800,90,0,0,4,2017,46,11,4,3,0,0,0.0405555555555555,86.32101555271345,7388.571428571428,0.036111111111111,8808.0,6684.0,0.0461111111111111,0.0364705882352941,8314.285714285714,0.0444444444444444,1374.0
2017-11-18,596,65,6294,1800,90,0,0,5,2017,46,11,4,3,0,0,0.0361111111111111,-228.4219249573229,7263.428571428572,0.0361904761904761,8304.0,6276.0,0.0427777777777777,0.0376470588235294,8454.857142857143,0.0460317460317459,1258.8
2017-11-19,597,67,5724,1800,90,0,0,6,2017,46,11,4,3,0,0,0.0372222222222222,-440.1204350362013,7172.571428571428,0.0366666666666666,9414.0,5820.0,0.045,0.0347058823529411,8906.57142857143,0.047063492063492,1144.8
2017-11-20,598,70,6126,1800,90,0,0,0,2017,47,11,4,3,0,0,0.0388888888888888,-826.274803262618,6817.714285714285,0.0373809523809523,8484.0,5160.0,0.0455555555555555,0.0423529411764705,8824.285714285714,0.0475396825396824,1225.2
2017-11-21,599,70,7740,1800,90,0,0,1,2017,47,11,4,3,0,0,0.0388888888888888,867.7426183401687,6734.571428571428,0.0379365079365078,8664.0,7998.0,0.0488888888888888,0.0411764705882352,8556.0,0.0478571428571428,1548.0
2017-11-22,600,62,7674,1800,90,0,0,2,2017,47,11,4,3,0,0,0.0344444444444444,878.6711897687401,6801.428571428572,0.0374603174603174,8820.0,6852.0,0.0533333333333333,0.0394117647058823,8213.142857142857,0.0486507936507936,1534.8
2017-11-23,601,59,6048,1800,90,0,0,3,2017,47,11,4,3,0,0,0.0327777777777777,-588.2033746911892,6639.428571428572,0.0369841269841269,9852.0,8256.0,0.0477777777777777,0.0429411764705882,8367.42857142857,0.0496825396825396,1209.6
2017-11-24,602,60,6402,1800,90,0,0,4,2017,47,11,4,3,0,0,0.0333333333333333,-118.53612730442968,6572.571428571428,0.0359523809523809,8232.0,7494.0,0.0494444444444444,0.0458823529411764,8368.285714285714,0.0499206349206348,1280.4
2017-11-25,603,52,6444,1800,90,0,0,5,2017,47,11,4,3,0,0,0.0288888888888888,117.0066464712478,6594.0,0.0349206349206348,6426.0,7722.0,0.045,0.0447058823529411,8230.285714285714,0.0492857142857142,1288.8
2017-11-26,604,62,5532,1800,90,0,0,6,2017,47,11,4,3,0,0,0.0344444444444444,-152.12043503620225,6566.571428571428,0.0345238095238094,7014.0,6438.0,0.0505555555555555,0.0394117647058823,7830.0,0.0497619047619047,1106.4
2017-11-27,605,72,6042,1800,90,0,0,0,2017,48,11,4,3,0,0,0.04,-816.8462318340473,6554.571428571428,0.0346825396825396,9564.0,5526.0,0.0527777777777777,0.038235294117647,7578.0,0.0496825396825396,1208.4
2017-11-28,606,70,7632,1800,90,0,0,1,2017,48,11,4,3,0,0,0.0388888888888888,546.3140469115972,6539.142857142857,0.0346825396825396,8670.0,6558.0,0.0505555555555555,0.0364705882352941,7656.0,0.0492063492063491,1526.4
2017-11-29,607,67,6150,1800,90,0,0,2,2017,48,11,4,3,0,0,0.0372222222222222,-778.1859530884021,6321.428571428572,0.035079365079365,7854.0,6624.0,0.0488888888888888,0.0323529411764705,7783.714285714285,0.0489682539682539,1230.0
2017-11-30,608,67,7620,1800,90,0,0,3,2017,48,11,4,3,0,0,0.0372222222222222,712.0823395945246,6546.0,0.0357142857142856,7050.0,6384.0,0.0511111111111111,0.0288235294117647,7710.857142857143,0.0490476190476189,1524.0
2017-12-01,609,69,8082,1800,90,0,0,4,2017,48,12,4,0,0,0,0.0383333333333333,1118.3210155527129,6786.0,0.0364285714285713,6468.0,6450.0,0.0488888888888888,0.0252941176470588,7576.285714285715,0.0492857142857142,1616.4
2017-12-02,610,62,6030,1800,90,0,0,5,2017,48,12,4,0,0,0,0.0344444444444444,-866.1362106716091,6726.857142857143,0.0372222222222221,6972.0,8436.0,0.0416666666666666,0.0270588235294117,7528.285714285715,0.0496825396825396,1206.0
2017-12-03,611,66,6312,1800,90,0,0,6,2017,48,12,4,0,0,0,0.0366666666666666,-372.4061493219169,6838.285714285715,0.0375396825396825,7908.0,5748.0,0.0488888888888888,0.0264705882352941,7731.428571428572,0.0497619047619046,1262.4
2017-12-04,612,76,7158,1800,90,0,0,0,2017,49,12,4,0,0,0,0.0422222222222222,-381.4176604054758,6997.714285714285,0.0378571428571428,9054.0,5532.0,0.0533333333333333,0.03,7869.428571428572,0.0504761904761904,1431.6
2017-12-05,613,71,8406,1800,90,0,0,1,2017,49,12,4,0,0,0,0.0394444444444444,1075.1711897687403,7108.285714285715,0.0379365079365078,7728.0,7674.0,0.0522222222222222,0.0294117647058823,7868.571428571428,0.052142857142857,1681.2
2017-12-06,614,66,7644,1800,90,0,0,2,2017,49,12,4,0,0,0,0.0366666666666666,224.67118976874008,7321.714285714285,0.0378571428571428,7518.0,7422.0,0.0516666666666666,0.0276470588235294,7747.714285714285,0.0526984126984126,1528.8
2017-12-07,615,69,6954,1800,90,0,0,3,2017,49,12,4,0,0,0,0.0383333333333333,-344.7748032626186,7226.571428571428,0.0380158730158729,8472.0,7086.0,0.0516666666666666,0.0323529411764705,7539.428571428572,0.052142857142857,1390.8
2017-12-08,616,59,6714,1800,90,0,0,4,2017,49,12,4,0,0,0,0.0327777777777777,-338.82184159014525,7031.142857142857,0.0372222222222221,7434.0,6174.0,0.0538888888888888,0.0352941176470588,7627.714285714285,0.051111111111111,1342.8
2017-12-09,617,57,7338,1800,90,0,0,5,2017,49,12,4,0,0,0,0.0316666666666666,578.1495036141047,7218.0,0.0368253968253967,6966.0,6120.0,0.0533333333333333,0.0335294117647058,7640.571428571428,0.0499206349206348,1467.6
2017-12-10,618,66,6390,1800,90,0,0,6,2017,49,12,4,0,0,0,0.0366666666666666,225.8795649637977,7229.142857142857,0.0368253968253967,7062.0,6942.0,0.0527777777777777,0.0329411764705882,7552.285714285715,0.0486507936507936,1278.0
2017-12-11,619,68,6162,1800,90,0,0,0,2017,50,12,4,0,0,0,0.0377777777777777,-884.5605175483327,7086.857142857143,0.0361904761904761,7596.0,7098.0,0.0494444444444444,0.0352941176470588,7704.857142857143,0.0467460317460317,1232.4
2017-12-12,620,67,7602,1800,90,0,0,1,2017,50,12,4,0,0,0,0.0372222222222222,734.0283326258843,6972.0,0.0358730158730158,8346.0,7506.0,0.045,0.0411764705882352,7632.857142857143,0.0442063492063491,1520.4
2017-12-13,621,69,6450,1800,90,0,0,2,2017,50,12,4,0,0,0,0.0383333333333333,-359.90023880268745,6801.428571428572,0.036111111111111,7608.0,7116.0,0.0433333333333333,0.04,7733.142857142857,0.046111111111111,1290.0
2017-12-14,622,79,6480,1800,90,0,0,3,2017,50,12,4,0,0,0,0.0438888888888888,-51.63194611976171,6733.714285714285,0.0369047619047618,7854.0,5934.0,0.0427777777777777,0.0417647058823529,7970.571428571428,0.044126984126984,1296.0
2017-12-15,623,83,5556,1800,90,0,0,4,2017,50,12,4,0,0,0,0.0461111111111111,-862.5361273044297,6568.285714285715,0.0388095238095237,8502.0,5118.0,0.0405555555555555,0.0411764705882352,7806.857142857143,0.0427777777777777,1111.2
2017-12-16,624,74,7620,1800,90,0,0,5,2017,50,12,4,0,1,0,0.0411111111111111,1610.1495036141046,6608.571428571428,0.0401587301587301,6462.0,5802.0,0.0355555555555555,0.0364705882352941,8138.571428571428,0.041111111111111,1524.0
2017-12-17,625,75,5364,1800,90,0,0,6,2017,50,12,4,0,0,0,0.0416666666666666,-258.406149321916,6462.0,0.0408730158730158,7764.0,6642.0,0.0661111111111111,0.0335294117647058,8268.857142857143,0.0397619047619047,1072.8
2017-12-18,626,83,6096,1800,90,0,0,0,2017,51,12,4,0,0,0,0.0461111111111111,-665.1319461197611,6452.571428571428,0.042063492063492,9258.0,4692.0,0.0355555555555555,0.0364705882352941,8406.857142857143,0.0388888888888888,1219.2
2017-12-19,627,82,5988,1800,90,0,0,1,2017,51,12,4,0,0,0,0.0455555555555555,-975.1145245169736,6222.0,0.0432539682539682,7200.0,6798.0,0.0355555555555555,0.0358823529411764,8576.57142857143,0.0376984126984126,1197.6
2017-12-20,628,78,6714,1800,90,0,0,2,2017,51,12,4,0,0,0,0.0433333333333333,-83.90023880268836,6259.714285714285,0.0439682539682539,9930.0,6480.0,0.0316666666666666,0.03,8479.714285714286,0.033095238095238,1342.8
2017-12-21,629,83,7800,1800,90,0,0,3,2017,51,12,4,0,0,1,0.0461111111111111,1206.653768165953,6448.285714285715,0.0442857142857142,8766.0,5244.0,0.0333333333333333,0.0288235294117647,8227.714285714286,0.033095238095238,1560.0
2017-12-22,630,81,7062,1800,90,0,0,4,2017,51,12,4,0,0,1,0.045,344.32101555271254,6663.428571428572,0.0441269841269841,9468.0,6000.0,0.0344444444444444,0.0288235294117647,8290.285714285714,0.033095238095238,1412.4
2017-12-23,631,65,7152,1800,90,0,0,5,2017,51,12,4,0,0,1,0.0361111111111111,637.2923607569616,6596.571428571428,0.0434126984126983,7650.0,5496.0,0.0272222222222222,0.028235294117647,7890.0,0.0331746031746031,1430.4
2017-12-24,632,57,4854,1800,90,0,0,6,2017,51,12,4,0,0,1,0.0316666666666666,-1213.2632921790591,6523.714285714285,0.0419841269841269,7086.0,5172.0,0.0338888888888888,0.0258823529411764,7546.285714285715,0.0342063492063491,970.8
2017-12-25,633,60,7692,1800,90,0,0,0,2017,52,12,4,0,1,1,0.0333333333333333,792.0109110230949,6751.714285714285,0.0401587301587301,7494.0,6030.0,0.0355555555555555,0.0294117647058823,7183.714285714285,0.0346825396825396,1538.4
2017-12-26,634,62,5814,1800,90,0,0,1,2017,52,12,4,0,0,1,0.0344444444444444,-1134.543095945546,6726.857142857143,0.0385714285714285,7638.0,6714.0,0.0355555555555555,0.0358823529411764,7115.142857142857,0.0358730158730158,1162.8
2017-12-27,635,76,6558,1800,90,0,0,2,2017,52,12,4,0,0,1,0.0422222222222222,-189.32881023125992,6704.571428571428,0.0384126984126983,7128.0,6828.0,0.0322222222222222,0.0470588235294117,7011.428571428572,0.0358730158730158,1311.6
2017-12-28,636,81,6978,1800,90,0,0,3,2017,52,12,4,0,0,1,0.045,354.6537681659529,6587.142857142857,0.0382539682539682,6360.0,6096.0,0.0405555555555555,0.0535294117647058,7170.857142857143,0.0356349206349205,1395.6
2017-12-29,637,75,7494,1800,90,0,0,4,2017,52,12,4,0,0,1,0.0416666666666666,786.6067298384272,6648.857142857143,0.0377777777777777,6930.0,7326.0,0.0377777777777777,0.0564705882352941,7268.571428571428,0.0355555555555555,1498.8
2017-12-30,638,71,6432,1800,90,0,0,5,2017,52,12,4,0,0,1,0.0394444444444444,-298.70763924303753,6546.0,0.0382539682539682,7170.0,5478.0,0.0355555555555555,0.0541176470588235,7279.714285714285,0.0363492063492062,1286.4
2017-12-31,639,71,4908,1800,90,0,0,6,2017,52,12,4,0,0,1,0.0394444444444444,-1386.406149321915,6553.714285714285,0.0393650793650793,6360.0,5754.0,0.0338888888888888,0.0388235294117647,7397.142857142857,0.0357142857142856,981.6
2018-01-01,640,64,9006,1900,90,0,0,0,2018,1,1,1,0,1,1,0.0336842105263157,1793.1537681659536,6741.428571428572,0.0394152046783625,8610.0,6336.0,0.0338888888888888,0.0333333333333333,7388.571428571428,0.036111111111111,1801.2
2018-01-02,641,75,7224,1900,90,0,0,1,2018,1,1,1,0,0,1,0.0394736842105263,-110.25738165983029,6942.857142857143,0.0401336675020885,8322.0,8550.0,0.035,0.0388888888888888,7263.428571428572,0.0361904761904761,1444.8
2018-01-03,642,74,6480,1900,90,0,0,2,2018,1,1,1,0,0,0,0.0389473684210526,-909.32881023126,6931.714285714285,0.0396658312447785,7206.0,8238.0,0.0377777777777777,0.0411111111111111,7172.571428571428,0.0366666666666666,1296.0
2018-01-04,643,80,6756,1900,90,0,0,3,2018,1,1,1,0,0,0,0.0421052631578947,-868.4890889769048,6900.0,0.0392522974101921,7182.0,7902.0,0.0361111111111111,0.0422222222222222,6817.714285714285,0.0373809523809523,1351.2
2018-01-05,644,80,8436,1900,90,0,0,4,2018,1,1,1,0,0,0,0.0421052631578947,1000.0353012669988,7034.571428571428,0.0393149540517961,6870.0,8268.0,0.0405555555555555,0.0422222222222222,6734.571428571428,0.0379365079365078,1687.2
2018-01-06,645,76,7506,1900,90,0,0,5,2018,1,1,1,0,0,0,0.04,108.43521789982026,7188.0,0.0393943191311612,6294.0,6054.0,0.0361111111111111,0.0394444444444444,6801.428571428572,0.0374603174603174,1501.2
2018-01-07,646,81,7476,1900,90,0,0,6,2018,1,1,1,0,0,0,0.0426315789473684,220.73670782094177,7554.857142857143,0.0398496240601503,5724.0,7152.0,0.0372222222222222,0.045,6639.428571428572,0.0369841269841269,1495.2
2018-01-08,647,90,8412,1900,90,0,0,0,2018,2,1,1,0,0,0,0.0473684210526315,195.43948245166823,7470.0,0.0418045112781954,6126.0,6318.0,0.0388888888888888,0.0488888888888888,6572.571428571428,0.0359523809523809,1682.4
2018-01-09,648,83,8202,1900,90,0,0,1,2018,2,1,1,0,0,0,0.0436842105263157,150.31404691159815,7609.714285714285,0.0424060150375939,7740.0,5418.0,0.0388888888888888,0.0494444444444444,6594.0,0.0349206349206348,1640.4
2018-01-10,649,82,8460,1900,90,0,0,2,2018,2,1,1,0,0,0,0.0431578947368421,630.0997611973116,7892.571428571428,0.0430075187969924,7674.0,5376.0,0.0344444444444444,0.0444444444444444,6566.571428571428,0.0345238095238094,1692.0
2018-01-11,650,80,6834,1900,90,0,0,3,2018,2,1,1,0,0,0,0.0421052631578947,-761.346231834047,7903.714285714285,0.0430075187969924,6048.0,5976.0,0.0327777777777777,0.0405555555555555,6554.571428571428,0.0346825396825396,1366.8
2018-01-12,651,82,7374,1900,90,0,0,4,2018,2,1,1,0,0,0,0.0431578947368421,112.03530126699876,7752.0,0.043157894736842,6402.0,6414.0,0.0333333333333333,0.0305555555555555,6539.142857142857,0.0346825396825396,1474.8
2018-01-13,652,73,6642,1900,90,0,0,5,2018,2,1,1,0,0,0,0.0384210526315789,-418.70763924303753,7628.571428571428,0.0429323308270676,6444.0,5496.0,0.0288888888888888,0.0261111111111111,6321.428571428572,0.035079365079365,1328.4
2018-01-14,653,84,6756,1900,90,0,0,6,2018,2,1,1,0,0,0,0.0442105263157894,508.7367078209418,7525.714285714285,0.043157894736842,5532.0,4668.0,0.0344444444444444,0.0272222222222222,6546.0,0.0357142857142856,1351.2
2018-01-15,654,90,6804,1900,90,0,0,0,2018,3,1,1,0,0,0,0.0473684210526315,-564.8462318340464,7296.0,0.043157894736842,6042.0,4074.0,0.04,0.0294444444444444,6786.0,0.0364285714285713,1360.8
2018-01-16,655,90,8040,1900,90,0,0,1,2018,3,1,1,0,0,0,0.0473684210526315,582.3140469115972,7272.857142857143,0.0436842105263157,7632.0,6300.0,0.0388888888888888,0.0322222222222222,6726.857142857143,0.0372222222222221,1608.0
2018-01-17,656,83,5742,1900,90,0,0,2,2018,3,1,1,0,0,0,0.0436842105263157,-1498.185953088402,6884.571428571428,0.0437593984962405,6150.0,6948.0,0.0372222222222222,0.0288888888888888,6838.285714285715,0.0375396825396825,1148.4
2018-01-18,657,86,8034,1900,90,0,0,3,2018,3,1,1,0,0,0,0.0452631578947368,910.0823395945246,7056.0,0.0442105263157894,7620.0,4920.0,0.0372222222222222,0.0277777777777777,6997.714285714285,0.0378571428571428,1606.8
2018-01-19,658,93,8088,1900,90,0,0,4,2018,3,1,1,0,0,0,0.0489473684210526,1252.0353012669989,7158.0,0.0450375939849623,8082.0,4938.0,0.0383333333333333,0.0305555555555555,7108.285714285715,0.0379365079365078,1617.6
2018-01-20,659,78,5808,1900,90,0,0,5,2018,3,1,1,0,0,0,0.0410526315789473,-535.279067814466,7038.857142857143,0.0454135338345864,6030.0,6870.0,0.0344444444444444,0.0344444444444444,7321.714285714285,0.0378571428571428,1161.6
2018-01-21,660,85,6864,1900,90,0,0,6,2018,3,1,1,0,0,0,0.0447368421052631,839.593850678084,7054.285714285715,0.0454887218045112,6312.0,5592.0,0.0366666666666666,0.0322222222222222,7226.571428571428,0.0380158730158729,1372.8
2018-01-22,661,75,5514,1900,90,0,0,0,2018,4,1,1,0,0,0,0.0394736842105263,-1074.8462318340464,6870.0,0.044360902255639,7158.0,6618.0,0.0422222222222222,0.0333333333333333,7031.142857142857,0.0372222222222221,1102.8
2018-01-23,662,66,5838,1900,90,0,0,1,2018,4,1,1,0,0,0,0.0347368421052631,-527.6859530884028,6555.428571428572,0.0425563909774435,8406.0,7248.0,0.0394444444444444,0.0361111111111111,7218.0,0.0368253968253967,1167.6
2018-01-24,663,69,6486,1900,90,0,0,2,2018,4,1,1,0,0,0,0.0363157894736842,67.81404691159696,6661.714285714285,0.0415037593984962,7644.0,5400.0,0.0366666666666666,0.035,7229.142857142857,0.0368253968253967,1297.2
2018-01-25,664,68,5334,1900,90,0,0,3,2018,4,1,1,0,0,0,0.0357894736842105,-884.7748032626185,6276.0,0.0401503759398495,6954.0,4860.0,0.0383333333333333,0.0316666666666666,7086.857142857143,0.0361904761904761,1066.8
2018-01-26,665,65,6618,1900,90,0,0,4,2018,4,1,1,0,0,0,0.0342105263157894,231.1781584098548,6066.0,0.0380451127819548,6714.0,5196.0,0.0327777777777777,0.0366666666666666,6972.0,0.0358730158730158,1323.6
2018-01-27,666,65,6864,1900,90,0,0,5,2018,4,1,1,0,0,0,0.0342105263157894,705.86378932839,6216.857142857143,0.0370676691729322,7338.0,6330.0,0.0316666666666666,0.0405555555555555,6801.428571428572,0.036111111111111,1372.8
2018-01-28,667,73,6390,1900,90,0,0,6,2018,4,1,1,0,0,0,0.0384210526315789,663.8795649637987,6149.142857142857,0.0361654135338345,6390.0,5442.0,0.0366666666666666,0.0344444444444444,6733.714285714285,0.0369047619047618,1278.0
2018-01-29,668,80,7416,1900,90,0,0,0,2018,5,1,1,0,0,0,0.0421052631578947,301.725196737382,6420.857142857143,0.0365413533834586,6162.0,5742.0,0.0377777777777777,0.0355555555555555,6568.285714285715,0.0388095238095237,1483.2
2018-01-30,669,81,5484,1900,90,0,0,1,2018,5,1,1,0,0,0,0.0426315789473684,-1805.685953088402,6370.285714285715,0.0376691729323307,7602.0,7212.0,0.0372222222222222,0.0372222222222222,6608.571428571428,0.0401587301587301,1096.8
2018-01-31,670,84,6438,1900,90,0,0,2,2018,5,1,1,0,0,0,0.0442105263157894,-1003.6145245169736,6363.428571428572,0.0387969924812029,6450.0,5904.0,0.0383333333333333,0.0311111111111111,6462.0,0.0408730158730158,1287.6
2018-02-01,671,70,8400,1900,90,0,0,3,2018,5,2,1,0,0,0,0.0368421052631578,904.9394824516668,6801.428571428572,0.0389473684210525,6480.0,6786.0,0.0438888888888888,0.0266666666666666,6452.571428571428,0.042063492063492,1680.0
2018-02-02,672,77,7938,1900,90,0,0,4,2018,5,2,1,0,0,0,0.0405263157894736,527.7495869812841,6990.0,0.0398496240601503,5556.0,8844.0,0.0461111111111111,0.0277777777777777,6222.0,0.0432539682539682,1587.6
2018-02-03,673,63,8616,1900,90,0,0,5,2018,5,2,1,0,0,0,0.0331578947368421,1107.86378932839,7240.285714285715,0.0396992481203007,7620.0,7494.0,0.0411111111111111,0.03,6259.714285714285,0.0439682539682539,1723.2
